year,geo,sex,age,value,geo_label,sex_label,age_label
2010,EU27,M,Y15-74,10.0,European Union - 27 countries (from 2020),Males,From 15 to 74 years
2010,EU27,T,Y15-74,10.1,European Union - 27 countries (from 2020),Total,From 15 to 74 years
2010,EU27,F,Y20-64,9.9,European Union - 27 countries (from 2020),Females,From 20 to 64 years
2010,EU27,M,Y20-64,9.7,European Union - 27 countries (from 2020),Males,From 20 to 64 years
2010,EU27,T,Y20-64,9.8,European Union - 27 countries (from 2020),Total,From 20 to 64 years
2010,EU27,F,Y25-54,9.3,European Union - 27 countries (from 2020),Females,From 25 to 54 years
2010,EU27,M,Y25-54,8.8,European Union - 27 countries (from 2020),Males,From 25 to 54 years
2010,EU27,T,Y25-54,9.0,European Union - 27 countries (from 2020),Total,From 25 to 54 years
2010,EU27,F,Y25-74,8.9,European Union - 27 countries (from 2020),Females,From 25 to 74 years
2010,EU27,M,Y25-74,8.6,European Union - 27 countries (from 2020),Males,From 25 to 74 years
2010,EU27,T,Y25-74,8.7,European Union - 27 countries (from 2020),Total,From 25 to 74 years
2010,EU27,F,Y55-74,6.4,European Union - 27 countries (from 2020),Females,From 55 to 74 years
2010,EU27,M,Y55-74,7.1,European Union - 27 countries (from 2020),Males,From 55 to 74 years
2010,EU27,T,Y55-74,6.8,European Union - 27 countries (from 2020),Total,From 55 to 74 years
2010,FR,F,Y15-24,27.8,France,Females,From 15 to 24 years
2010,FR,M,Y15-24,22.2,France,Males,From 15 to 24 years
2010,FR,T,Y15-24,24.7,France,Total,From 15 to 24 years
2010,FR,F,Y15-29,17.3,France,Females,From 15 to 29 years
2010,FR,M,Y15-29,17.6,France,Males,From 15 to 29 years
2010,FR,T,Y15-29,17.5,France,Total,From 15 to 29 years
2010,FR,F,Y15-74,9.5,France,Females,From 15 to 74 years
2010,FR,M,Y15-74,9.1,France,Males,From 15 to 74 years
2010,FR,T,Y15-74,9.3,France,Total,From 15 to 74 years
2010,FR,F,Y20-64,8.9,France,Females,From 20 to 64 years
2010,FR,M,Y20-64,8.6,France,Males,From 20 to 64 years
2010,FR,T,Y20-64,8.7,France,Total,From 20 to 64 years
2010,FR,F,Y25-54,7.9,France,Females,From 25 to 54 years
2010,FR,M,Y25-54,7.7,France,Males,From 25 to 54 years
2010,FR,T,Y25-54,7.8,France,Total,From 25 to 54 years
2010,FR,F,Y25-74,7.5,France,Females,From 25 to 74 years
2010,FR,M,Y25-74,7.5,France,Males,From 25 to 74 years
2010,FR,T,Y25-74,7.5,France,Total,From 25 to 74 years
2010,FR,F,Y55-74,5.5,France,Females,From 55 to 74 years
2010,FR,M,Y55-74,6.0,France,Males,From 55 to 74 years
2010,FR,T,Y55-74,5.8,France,Total,From 55 to 74 years
2010,IT,F,Y15-24,29.4,Italy,Females,From 15 to 24 years
2010,IT,M,Y15-24,27.0,Italy,Males,From 15 to 24 years
2010,IT,T,Y15-24,28.0,Italy,Total,From 15 to 24 years
2010,IT,F,Y15-29,21.9,Italy,Females,From 15 to 29 years
2010,IT,M,Y15-29,19.6,Italy,Males,From 15 to 29 years
2010,IT,T,Y15-29,20.6,Italy,Total,From 15 to 29 years
2010,IT,F,Y15-74,9.7,Italy,Females,From 15 to 74 years
2010,IT,M,Y15-74,7.7,Italy,Males,From 15 to 74 years
2010,IT,T,Y15-74,8.5,Italy,Total,From 15 to 74 years
2010,IT,F,Y20-64,9.4,Italy,Females,From 20 to 64 years
2010,IT,M,Y20-64,7.4,Italy,Males,From 20 to 64 years
2010,IT,T,Y20-64,8.2,Italy,Total,From 20 to 64 years
2010,IT,F,Y25-54,9.0,Italy,Females,From 25 to 54 years
2010,IT,M,Y25-54,6.7,Italy,Males,From 25 to 54 years
2010,IT,T,Y25-54,7.6,Italy,Total,From 25 to 54 years
2010,IT,F,Y25-74,8.3,Italy,Females,From 25 to 74 years
2010,IT,M,Y25-74,6.3,Italy,Males,From 25 to 74 years
2010,IT,T,Y25-74,7.1,Italy,Total,From 25 to 74 years
2010,IT,F,Y55-74,2.9,Italy,Females,From 55 to 74 years
2010,IT,M,Y55-74,3.7,Italy,Males,From 55 to 74 years
2010,IT,T,Y55-74,3.4,Italy,Total,From 55 to 74 years
2010,NL,F,Y15-24,10.7,Netherlands,Females,From 15 to 24 years
2010,NL,M,Y15-24,14.1,Netherlands,Males,From 15 to 24 years
2010,NL,T,Y15-24,12.4,Netherlands,Total,From 15 to 24 years
2010,NL,F,Y15-29,9.9,Netherlands,Females,From 15 to 29 years
2010,NL,M,Y15-29,10.6,Netherlands,Males,From 15 to 29 years
2010,NL,T,Y15-29,10.2,Netherlands,Total,From 15 to 29 years
2010,NL,F,Y15-74,6.7,Netherlands,Females,From 15 to 74 years
2010,NL,M,Y15-74,5.5,Netherlands,Males,From 15 to 74 years
2010,NL,T,Y15-74,6.1,Netherlands,Total,From 15 to 74 years
2010,NL,F,Y20-64,6.0,Netherlands,Females,From 20 to 64 years
2010,NL,M,Y20-64,4.7,Netherlands,Males,From 20 to 64 years
2010,NL,T,Y20-64,5.3,Netherlands,Total,From 20 to 64 years
2010,NL,F,Y25-54,5.8,Netherlands,Females,From 25 to 54 years
2010,NL,M,Y25-54,3.6,Netherlands,Males,From 25 to 54 years
2010,NL,T,Y25-54,4.6,Netherlands,Total,From 25 to 54 years
2010,NL,F,Y25-74,5.8,Netherlands,Females,From 25 to 74 years
2010,NL,M,Y25-74,3.8,Netherlands,Males,From 25 to 74 years
2010,NL,T,Y25-74,4.7,Netherlands,Total,From 25 to 74 years
2010,NL,F,Y55-74,6.2,Netherlands,Females,From 55 to 74 years
2010,NL,M,Y55-74,4.8,Netherlands,Males,From 55 to 74 years
2010,NL,T,Y55-74,5.3,Netherlands,Total,From 55 to 74 years
2010,PL,F,Y15-24,25.4,Poland,Females,From 15 to 24 years
2010,PL,M,Y15-24,22.9,Poland,Males,From 15 to 24 years
2010,PL,T,Y15-24,24.0,Poland,Total,From 15 to 24 years
2010,PL,F,Y15-29,18.1,Poland,Females,From 15 to 29 years
2010,PL,M,Y15-29,16.7,Poland,Males,From 15 to 29 years
2010,PL,T,Y15-29,17.3,Poland,Total,From 15 to 29 years
2010,PL,F,Y15-74,10.3,Poland,Females,From 15 to 74 years
2010,PL,M,Y15-74,9.7,Poland,Males,From 15 to 74 years
2010,PL,T,Y15-74,10.0,Poland,Total,From 15 to 74 years
2010,PL,F,Y20-64,10.1,Poland,Females,From 20 to 64 years
2010,PL,M,Y20-64,9.5,Poland,Males,From 20 to 64 years
2010,PL,T,Y20-64,9.8,Poland,Total,From 20 to 64 years
2010,PL,F,Y25-54,8.9,Poland,Females,From 25 to 54 years
2010,PL,M,Y25-54,8.2,Poland,Males,From 25 to 54 years
2010,PL,T,Y25-54,8.5,Poland,Total,From 25 to 54 years
2010,PL,F,Y25-74,8.7,Poland,Females,From 25 to 74 years
2010,PL,M,Y25-74,8.1,Poland,Males,From 25 to 74 years
2010,PL,T,Y25-74,8.4,Poland,Total,From 25 to 74 years
2010,PL,F,Y55-74,6.9,Poland,Females,From 55 to 74 years
2010,PL,M,Y55-74,7.5,Poland,Males,From 55 to 74 years
2010,PL,T,Y55-74,7.3,Poland,Total,From 55 to 74 years
2010,SE,F,Y15-24,23.1,Sweden,Females,From 15 to 24 years
2010,SE,M,Y15-24,25.0,Sweden,Males,From 15 to 24 years
2010,SE,T,Y15-24,24.1,Sweden,Total,From 15 to 24 years
2010,SE,F,Y15-29,18.2,Sweden,Females,From 15 to 29 years
2010,SE,M,Y15-29,18.9,Sweden,Males,From 15 to 29 years
2010,SE,T,Y15-29,18.6,Sweden,Total,From 15 to 29 years
2010,SE,F,Y15-74,8.7,Sweden,Females,From 15 to 74 years
2010,SE,M,Y15-74,8.7,Sweden,Males,From 15 to 74 years
2010,SE,T,Y15-74,8.7,Sweden,Total,From 15 to 74 years
2010,SE,F,Y20-64,7.6,Sweden,Females,From 20 to 64 years
2010,SE,M,Y20-64,7.9,Sweden,Males,From 20 to 64 years
2010,SE,T,Y20-64,7.7,Sweden,Total,From 20 to 64 years
2010,SE,F,Y25-54,6.9,Sweden,Females,From 25 to 54 years
2010,SE,M,Y25-54,6.5,Sweden,Males,From 25 to 54 years
2010,SE,T,Y25-54,6.7,Sweden,Total,From 25 to 54 years
2010,SE,F,Y25-74,6.4,Sweden,Females,From 25 to 74 years
2010,SE,M,Y25-74,6.4,Sweden,Males,From 25 to 74 years
2010,SE,T,Y25-74,6.4,Sweden,Total,From 25 to 74 years
2010,SE,F,Y55-74,4.7,Sweden,Females,From 55 to 74 years
2010,SE,M,Y55-74,6.0,Sweden,Males,From 55 to 74 years
2010,SE,T,Y55-74,5.4,Sweden,Total,From 55 to 74 years
2011,DE,F,Y15-24,8.4,Germany,Females,From 15 to 24 years
2011,DE,M,Y15-24,9.7,Germany,Males,From 15 to 24 years
2011,DE,T,Y15-24,9.1,Germany,Total,From 15 to 24 years
2011,DE,F,Y15-29,6.6,Germany,Females,From 15 to 29 years
2011,DE,M,Y15-29,8.1,Germany,Males,From 15 to 29 years
2011,DE,T,Y15-29,7.4,Germany,Total,From 15 to 29 years
2011,DE,F,Y15-74,5.3,Germany,Females,From 15 to 74 years
2011,DE,M,Y15-74,5.7,Germany,Males,From 15 to 74 years
2011,DE,T,Y15-74,5.5,Germany,Total,From 15 to 74 years
2011,DE,F,Y20-64,5.2,Germany,Females,From 20 to 64 years
2011,DE,M,Y20-64,5.7,Germany,Males,From 20 to 64 years
2011,DE,T,Y20-64,5.4,Germany,Total,From 20 to 64 years
2011,DE,F,Y25-54,4.8,Germany,Females,From 25 to 54 years
2011,DE,M,Y25-54,5.2,Germany,Males,From 25 to 54 years
2011,DE,T,Y25-54,5.0,Germany,Total,From 25 to 54 years
2011,DE,F,Y25-74,4.9,Germany,Females,From 25 to 74 years
2011,DE,M,Y25-74,5.2,Germany,Males,From 25 to 74 years
2011,DE,T,Y25-74,5.1,Germany,Total,From 25 to 74 years
2011,DE,F,Y55-74,5.5,Germany,Females,From 55 to 74 years
2011,DE,M,Y55-74,5.5,Germany,Males,From 55 to 74 years
2011,DE,T,Y55-74,5.5,Germany,Total,From 55 to 74 years
2011,EA20,F,Y15-24,22.0,Euro area – 20 countries (2023-2025),Females,From 15 to 24 years
2011,EA20,M,Y15-24,22.1,Euro area – 20 countries (2023-2025),Males,From 15 to 24 years
2011,EA20,T,Y15-24,22.1,Euro area – 20 countries (2023-2025),Total,From 15 to 24 years
2011,EA20,F,Y15-29,17.5,Euro area – 20 countries (2023-2025),Females,From 15 to 29 years
2011,EA20,M,Y15-29,18.0,Euro area – 20 countries (2023-2025),Males,From 15 to 29 years
2011,EA20,T,Y15-29,17.8,Euro area – 20 countries (2023-2025),Total,From 15 to 29 years
2011,EA20,F,Y15-74,10.5,Euro area – 20 countries (2023-2025),Females,From 15 to 74 years
2011,EA20,M,Y15-74,10.1,Euro area – 20 countries (2023-2025),Males,From 15 to 74 years
2011,EA20,T,Y15-74,10.3,Euro area – 20 countries (2023-2025),Total,From 15 to 74 years
2011,EA20,F,Y20-64,10.2,Euro area – 20 countries (2023-2025),Females,From 20 to 64 years
2011,EA20,M,Y20-64,9.8,Euro area – 20 countries (2023-2025),Males,From 20 to 64 years
2011,EA20,T,Y20-64,10.0,Euro area – 20 countries (2023-2025),Total,From 20 to 64 years
2011,EA20,F,Y25-54,9.8,Euro area – 20 countries (2023-2025),Females,From 25 to 54 years
2011,EA20,M,Y25-54,9.1,Euro area – 20 countries (2023-2025),Males,From 25 to 54 years
2011,EA20,T,Y25-54,9.4,Euro area – 20 countries (2023-2025),Total,From 25 to 54 years
2011,EA20,F,Y25-74,9.3,Euro area – 20 countries (2023-2025),Females,From 25 to 74 years
2011,EA20,M,Y25-74,8.8,Euro area – 20 countries (2023-2025),Males,From 25 to 74 years
2011,EA20,T,Y25-74,9.0,Euro area – 20 countries (2023-2025),Total,From 25 to 74 years
2011,EA20,F,Y55-74,6.5,Euro area – 20 countries (2023-2025),Females,From 55 to 74 years
2011,EA20,M,Y55-74,7.0,Euro area – 20 countries (2023-2025),Males,From 55 to 74 years
2011,EA20,T,Y55-74,6.8,Euro area – 20 countries (2023-2025),Total,From 55 to 74 years
2011,EL,F,Y15-24,52.1,Greece,Females,From 15 to 24 years
2011,EL,M,Y15-24,39.4,Greece,Males,From 15 to 24 years
2011,EL,T,Y15-24,45.2,Greece,Total,From 15 to 24 years
2011,EL,F,Y15-29,40.2,Greece,Females,From 15 to 29 years
2011,EL,M,Y15-29,30.8,Greece,Males,From 15 to 29 years
2011,EL,T,Y15-29,35.1,Greece,Total,From 15 to 29 years
2011,EL,F,Y15-74,21.8,Greece,Females,From 15 to 74 years
2011,EL,M,Y15-74,15.3,Greece,Males,From 15 to 74 years
2011,EL,T,Y15-74,18.1,Greece,Total,From 15 to 74 years
2011,EL,F,Y20-64,21.6,Greece,Females,From 20 to 64 years
2011,EL,M,Y20-64,15.2,Greece,Males,From 20 to 64 years
2011,EL,T,Y20-64,18.0,Greece,Total,From 20 to 64 years
2011,EL,F,Y25-54,20.9,Greece,Females,From 25 to 54 years
2011,EL,M,Y25-54,14.7,Greece,Males,From 25 to 54 years
2011,EL,T,Y25-54,17.4,Greece,Total,From 25 to 54 years
2011,EL,F,Y25-74,19.4,Greece,Females,From 25 to 74 years
2011,EL,M,Y25-74,13.6,Greece,Males,From 25 to 74 years
2011,EL,T,Y25-74,16.1,Greece,Total,From 25 to 74 years
2011,EL,F,Y55-74,7.9,Greece,Females,From 55 to 74 years
2011,EL,M,Y55-74,8.0,Greece,Males,From 55 to 74 years
2011,EL,T,Y55-74,7.9,Greece,Total,From 55 to 74 years
2011,ES,F,Y15-24,44.0,Spain,Females,From 15 to 24 years
2011,ES,M,Y15-24,48.2,Spain,Males,From 15 to 24 years
2011,ES,T,Y15-24,46.2,Spain,Total,From 15 to 24 years
2011,ES,F,Y15-29,33.0,Spain,Females,From 15 to 29 years
2011,ES,M,Y15-29,36.0,Spain,Males,From 15 to 29 years
2011,ES,T,Y15-29,34.6,Spain,Total,From 15 to 29 years
2011,ES,F,Y15-74,21.8,Spain,Females,From 15 to 74 years
2011,ES,M,Y15-74,21.1,Spain,Males,From 15 to 74 years
2011,ES,T,Y15-74,21.4,Spain,Total,From 15 to 74 years
2011,ES,F,Y20-64,21.3,Spain,Females,From 20 to 64 years
2011,ES,M,Y20-64,20.5,Spain,Males,From 20 to 64 years
2011,ES,T,Y20-64,20.9,Spain,Total,From 20 to 64 years
2011,ES,F,Y25-54,20.5,Spain,Females,From 25 to 54 years
2011,ES,M,Y25-54,19.4,Spain,Males,From 25 to 54 years
2011,ES,T,Y25-54,19.9,Spain,Total,From 25 to 54 years
2011,ES,F,Y25-74,19.7,Spain,Females,From 25 to 74 years
2011,ES,M,Y25-74,18.7,Spain,Males,From 25 to 74 years
2011,ES,T,Y25-74,19.2,Spain,Total,From 25 to 74 years
2011,ES,F,Y55-74,14.1,Spain,Females,From 55 to 74 years
2011,ES,M,Y55-74,14.7,Spain,Males,From 55 to 74 years
2011,ES,T,Y55-74,14.5,Spain,Total,From 55 to 74 years
2011,EU27,F,Y15-24,22.6,European Union - 27 countries (from 2020),Females,From 15 to 24 years
2011,EU27,M,Y15-24,22.5,European Union - 27 countries (from 2020),Males,From 15 to 24 years
2011,EU27,T,Y15-24,22.5,European Union - 27 countries (from 2020),Total,From 15 to 24 years
2011,EU27,F,Y15-29,17.6,European Union - 27 countries (from 2020),Females,From 15 to 29 years
2011,EU27,M,Y15-29,17.7,European Union - 27 countries (from 2020),Males,From 15 to 29 years
2011,EU27,T,Y15-29,17.6,European Union - 27 countries (from 2020),Total,From 15 to 29 years
2011,EU27,F,Y15-74,10.3,European Union - 27 countries (from 2020),Females,From 15 to 74 years
2011,EU27,M,Y15-74,9.9,European Union - 27 countries (from 2020),Males,From 15 to 74 years
2011,EU27,T,Y15-74,10.1,European Union - 27 countries (from 2020),Total,From 15 to 74 years
2011,EU27,F,Y20-64,10.0,European Union - 27 countries (from 2020),Females,From 20 to 64 years
2011,EU27,M,Y20-64,9.6,European Union - 27 countries (from 2020),Males,From 20 to 64 years
2011,EU27,T,Y20-64,9.8,European Union - 27 countries (from 2020),Total,From 20 to 64 years
2011,EU27,F,Y25-54,9.5,European Union - 27 countries (from 2020),Females,From 25 to 54 years
2011,EU27,M,Y25-54,8.8,European Union - 27 countries (from 2020),Males,From 25 to 54 years
2011,EU27,T,Y25-54,9.1,European Union - 27 countries (from 2020),Total,From 25 to 54 years
2011,EU27,F,Y25-74,9.0,European Union - 27 countries (from 2020),Females,From 25 to 74 years
2011,EU27,M,Y25-74,8.5,European Union - 27 countries (from 2020),Males,From 25 to 74 years
2011,EU27,T,Y25-74,8.7,European Union - 27 countries (from 2020),Total,From 25 to 74 years
2011,EU27,F,Y55-74,6.3,European Union - 27 countries (from 2020),Females,From 55 to 74 years
