month,geo,sex,age,value,geo_label,sex_label,age_label
2007-10,NL,M,TOTAL,4.2,Netherlands,Males,Total (16 to 74 years)
2007-10,NL,T,TOTAL,5.1,Netherlands,Total,Total (16 to 74 years)
2007-10,PL,F,TOTAL,9.6,Poland,Females,Total (16 to 74 years)
2007-10,PL,M,TOTAL,8.4,Poland,Males,Total (16 to 74 years)
2007-10,PL,T,TOTAL,8.9,Poland,Total,Total (16 to 74 years)
2007-10,SE,F,TOTAL,6.5,Sweden,Females,Total (16 to 74 years)
2007-10,SE,M,TOTAL,6.2,Sweden,Males,Total (16 to 74 years)
2007-10,SE,T,TOTAL,6.3,Sweden,Total,Total (16 to 74 years)
2007-11,DE,F,TOTAL,8.4,Germany,Females,Total (16 to 74 years)
2007-11,DE,M,TOTAL,8.0,Germany,Males,Total (16 to 74 years)
2007-11,DE,T,TOTAL,8.2,Germany,Total,Total (16 to 74 years)
2007-11,EL,F,TOTAL,12.1,Greece,Females,Total (16 to 74 years)
2007-11,EL,M,TOTAL,4.6,Greece,Males,Total (16 to 74 years)
2007-11,EL,T,TOTAL,7.7,Greece,Total,Total (16 to 74 years)
2007-11,ES,F,TOTAL,10.8,Spain,Females,Total (16 to 74 years)
2007-11,ES,M,TOTAL,6.9,Spain,Males,Total (16 to 74 years)
2007-11,ES,T,TOTAL,8.6,Spain,Total,Total (16 to 74 years)
2007-11,EU27,F,TOTAL,8.1,European Union - 27 countries (from 2020),Females,Total (16 to 74 years)
2007-11,EU27,M,TOTAL,6.6,European Union - 27 countries (from 2020),Males,Total (16 to 74 years)
2007-11,EU27,T,TOTAL,7.3,European Union - 27 countries (from 2020),Total,Total (16 to 74 years)
2007-11,FR,F,TOTAL,7.9,France,Females,Total (16 to 74 years)
2007-11,FR,M,TOTAL,7.1,France,Males,Total (16 to 74 years)
2007-11,FR,T,TOTAL,7.5,France,Total,Total (16 to 74 years)
2007-11,IT,F,TOTAL,8.1,Italy,Females,Total (16 to 74 years)
2007-11,IT,M,TOTAL,5.0,Italy,Males,Total (16 to 74 years)
2007-11,IT,T,TOTAL,6.3,Italy,Total,Total (16 to 74 years)
2007-11,NL,F,TOTAL,6.1,Netherlands,Females,Total (16 to 74 years)
2007-11,NL,M,TOTAL,4.2,Netherlands,Males,Total (16 to 74 years)
2007-11,NL,T,TOTAL,5.1,Netherlands,Total,Total (16 to 74 years)
2007-11,PL,F,TOTAL,9.4,Poland,Females,Total (16 to 74 years)
2007-11,PL,M,TOTAL,8.1,Poland,Males,Total (16 to 74 years)
2007-11,PL,T,TOTAL,8.7,Poland,Total,Total (16 to 74 years)
2007-11,SE,F,TOTAL,6.3,Sweden,Females,Total (16 to 74 years)
2007-11,SE,M,TOTAL,5.9,Sweden,Males,Total (16 to 74 years)
2007-11,SE,T,TOTAL,6.1,Sweden,Total,Total (16 to 74 years)
2007-12,DE,F,TOTAL,8.3,Germany,Females,Total (16 to 74 years)
2007-12,DE,M,TOTAL,7.9,Germany,Males,Total (16 to 74 years)
2007-12,DE,T,TOTAL,8.1,Germany,Total,Total (16 to 74 years)
